FileName: C:\Users\Rizzz\Downloads\Rs9401_Rs7327.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"1821","0.97","0.95"
"1841","0.98","0.95"
"1861","0.97","0.94"
"1881","0.97","0.96"
"1901","0.97","0.96"
"1921","0.96","0.96"
"1941","0.94","0.96"
"1961","0.95","0.95"
"1981","0.95","0.96"
"2001","0.95","0.95"
"2021","0.95","0.95"
"2041","0.95","0.96"
"2061","0.95","0.96"
"2081","0.95","0.95"
"2101","0.95","0.96"
"2121","0.96","0.96"
"2141","0.98","0.97"
"2161","0.98","0.97"
"2181","0.98","0.97"
"2201","0.98","0.97"
"2221","0.99","0.97"
"2241","0.99","0.97"
"2261","0.98","0.96"
"2281","0.99","0.96"
"2301","0.98","0.95"
"2321","0.98","0.95"
"2341","0.98","0.95"
"2361","0.98","0.94"
"2381","0.99","0.95"
"2401","0.99","0.95"
"2421","0.99","0.95"
"2441","0.99","0.95"
"2461","0.99","0.96"
"2481","0.98","0.96"
"2501","0.99","0.97"
"2521","0.99","0.96"
"2541","0.99","0.97"
"2561","0.98","0.97"
"2581","0.97","0.95"
"2601","0.97","0.95"
"2621","0.97","0.94"
"2641","0.97","0.95"
"2661","0.97","0.95"
"2681","0.97","0.94"
"2701","0.97","0.94"
"2721","0.97","0.95"
"2741","0.97","0.94"
"2761","0.97","0.95"
"2781","0.98","0.96"
"2801","0.98","0.96"
"2821","0.98","0.97"
"2841","0.99","0.97"
"2861","0.99","0.97"
"2881","0.99","0.98"
"2901","0.99","0.98"
"2921","0.99","0.98"
"2941","0.99","0.99"
"2961","0.99","0.98"
"2981","0.99","0.98"
"3001","0.99","0.98"
"3021","0.99","0.98"
"3041","0.99","0.98"
"3061","0.99","0.98"
"3081","0.99","0.98"
"3101","0.99","0.98"
"3121","0.99","0.98"
"3141","0.99","0.98"
"3161","0.99","0.98"
"3181","0.99","0.96"
"3201","0.99","0.96"
"3221","0.99","0.96"
"3241","0.99","0.95"
"3261","0.99","0.95"
"3281","0.99","0.94"
"3301","0.99","0.94"
"3321","0.99","0.94"
"3341","0.99","0.94"
"3361","0.99","0.95"
"3381","0.99","0.97"
"3401","0.96","0.95"
"3421","0.96","0.96"
"3441","0.96","0.97"
"3461","0.96","0.97"
"3481","0.96","0.98"
"3501","0.96","0.98"
"3521","0.96","0.98"
"3541","0.96","0.98"
"3561","0.96","0.98"
"3581","0.96","0.98"
"3601","0.98","1.00"
"3621","0.98","1.00"
"3641","0.99","1.00"
"3661","0.99","1.00"
"3681","0.99","1.00"
"3701","0.99","1.00"
"3721","0.99","1.00"
"3741","0.99","0.99"
"3761","0.98","0.99"
"3781","0.98","0.98"
"3801","0.97","0.97"
"3821","0.97","0.96"
"3841","0.97","0.96"
"3861","0.97","0.96"
"3881","0.97","0.96"
"3901","0.96","0.96"
"3921","0.96","0.96"
"3941","0.97","0.96"
"3961","0.97","0.96"
"3981","0.97","0.96"
"4001","0.98","0.97"
"4021","0.98","0.98"
"4041","0.97","0.98"
"4061","0.97","0.98"
"4081","0.97","0.98"
"4101","0.98","0.98"
"4121","0.98","0.98"
"4141","0.98","0.99"
"4161","0.98","0.99"
"4181","0.98","0.99"
"4201","0.98","1.00"
"4221","0.98","1.00"
"4241","0.98","1.00"
"4261","0.98","1.00"
"4281","0.98","1.00"
"4301","0.97","1.00"
"4321","0.97","1.00"
"4341","0.96","1.00"
"4361","0.96","1.00"
"4381","0.96","1.00"
"4401","0.96","1.00"
"4421","0.97","1.00"
"4441","0.97","1.00"
"4461","0.96","1.00"
"4481","0.97","1.00"
"4501","0.97","1.00"
"4521","0.97","1.00"
"4541","0.98","1.00"
"4561","0.99","0.99"
"4581","0.99","0.99"
"4601","0.99","0.99"
"4621","0.99","0.99"
"4641","0.98","0.99"
"4661","0.99","0.99"
"4681","0.99","0.99"
"4701","0.99","0.99"
"4721","0.98","0.99"
"4741","0.98","0.99"
"4761","0.98","1.00"
"4781","0.98","1.00"
"4801","0.98","1.00"
"4821","0.98","0.99"
"4841","0.98","0.99"
"4861","0.98","0.99"
"4881","0.98","0.99"
"4901","0.98","0.99"
"4921","0.98","0.99"
"4941","0.98","0.99"
"4961","0.98","0.99"
"4981","0.99","0.99"
"5001","0.99","0.99"
"5021","0.99","0.99"
"5041","0.99","1.00"
"5061","0.99","1.00"
"5081","0.99","1.00"
"5101","0.99","1.00"
"5121","0.99","1.00"
"5141","0.98","1.00"
"5161","0.98","0.99"
"5181","0.98","0.99"
"5201","0.98","0.99"
"5221","0.98","0.99"
"5241","0.97","0.99"
"5261","0.98","0.99"
"5281","0.97","0.99"
"5301","0.97","0.99"
"5321","0.98","0.99"
"5341","0.98","0.99"
"5361","0.97","0.99"
"5381","0.97","0.99"
"5401","0.98","0.99"
"5421","0.98","0.99"
"5441","0.98","0.99"
"5461","0.98","0.99"
"5481","0.99","0.99"
"5501","0.99","0.99"
"5521","0.99","0.99"
"5541","0.99","0.99"
"5561","0.99","0.99"
"5581","0.99","0.99"
"5601","0.99","0.99"
"5621","0.99","0.99"
"5641","0.99","0.99"
"5661","0.99","0.99"
"5681","0.99","0.98"
"5701","0.98","0.98"
"5721","0.98","0.98"
"5741","0.97","0.98"
"5761","0.98","0.98"
"5781","0.98","0.98"
"5801","0.98","0.98"
"5821","0.98","0.98"
"5841","0.97","0.98"
"5861","0.97","0.98"
"5881","0.98","0.99"
"5901","0.98","0.99"
"5921","0.97","0.99"
"5941","0.98","0.99"
"5961","0.98","0.99"
"5981","0.97","0.99"
"6001","0.97","0.99"
"6021","0.97","0.99"
"6041","0.98","0.99"
"6061","0.98","0.99"
"6081","0.97","0.99"
"6101","0.98","0.99"
"6121","0.99","0.99"
"6141","0.99","0.99"
"6161","0.99","0.99"
"6181","0.99","0.99"
"6201","0.99","0.99"
"6221","0.99","0.99"
"6241","0.99","0.99"
"6261","0.99","0.99"
"6281","0.99","0.99"
"6301","0.99","0.99"
"6321","0.99","0.99"
"6341","0.99","0.98"
"6361","0.99","0.98"
"6381","0.99","0.98"
"6401","0.99","0.97"
"6421","0.98","0.97"
"6441","0.98","0.97"
"6461","0.98","0.97"
"6481","0.98","0.98"
"6501","0.98","0.98"
"6521","0.98","0.98"
"6541","0.98","0.97"
"6561","0.98","0.97"
"6581","0.98","0.95"
"6601","0.98","0.94"
"6621","0.99","0.93"
"6641","0.99","0.92"
"6661","0.99","0.92"
"6681","0.99","0.92"
"6701","0.99","0.92"
"6721","0.99","0.91"
"6741","0.99","0.92"
"6761","0.99","0.93"
"6781","0.99","0.95"
"6801","0.99","0.96"
"6821","0.99","0.97"
"6841","0.99","0.98"
"6861","0.99","0.98"
"6881","0.99","0.98"
"6901","1.00","0.98"
"6921","0.99","0.98"
"6941","0.99","0.99"
"6961","0.99","0.99"
"6981","0.99","0.99"
"7001","0.98","0.98"
"7021","0.98","0.98"
"7041","0.97","0.97"
"7061","0.97","0.97"
"7081","0.97","0.96"
"7101","0.97","0.96"
"7121","0.97","0.97"
"7141","0.97","0.97"
"7161","0.97","0.97"
"7181","0.97","0.97"
"7201","0.98","0.98"
"7221","0.98","0.98"
"7241","0.99","0.98"
"7261","0.98","0.97"
"7281","0.98","0.98"
"7301","0.99","0.98"
"7321","0.99","0.97"
"7341","0.99","0.97"
"7361","0.99","0.96"
"7381","0.99","0.96"
"7401","0.99","0.96"
"7421","0.99","0.96"
"7441","0.98","0.96"
"7461","0.99","0.97"
"7481","0.99","0.97"
"7501","0.99","0.97"
"7521","0.99","0.98"
"7541","0.98","0.98"
"7561","0.99","0.98"
"7581","0.99","0.98"
"7601","0.98","0.98"
"7621","0.97","0.99"
"7641","0.98","0.99"
"7661","0.97","0.98"
"7681","0.97","0.98"
"7701","0.97","0.98"
"7721","0.97","0.98"
"7741","0.97","0.98"
"7761","0.95","0.97"
"7781","0.95","0.97"
"7801","0.95","0.97"
"7821","0.95","0.97"
"7841","0.94","0.96"
"7861","0.94","0.97"
"7881","0.94","0.98"
"7901","0.93","0.98"
"7921","0.93","0.98"
"7941","0.92","0.98"
"7961","0.93","0.98"
"7981","0.94","0.99"
"8001","0.94","0.99"
"8021","0.93","0.99"
"8041","0.93","0.99"
"8061","0.94","0.99"
"8081","0.94","0.99"
"8101","0.94","0.98"
"8121","0.94","0.98"
"8141","0.94","0.97"
"8161","0.95","0.98"
"8181","0.95","0.98"
"8201","0.95","0.97"
"8221","0.95","0.97"
"8241","0.96","0.97"
"8261","0.96","0.97"
"8281","0.96","0.97"
"8301","0.97","0.97"
"8321","0.98","0.97"
"8341","0.98","0.98"
"8361","0.98","0.98"
"8381","0.98","0.97"
"8401","0.98","0.98"
"8421","0.98","0.97"
"8441","0.97","0.96"
"8461","0.97","0.96"
"8481","0.97","0.96"
"8501","0.97","0.96"
"8521","0.97","0.96"
"8541","0.97","0.96"
"8561","0.98","0.96"
"8581","0.98","0.96"
"8601","0.98","0.96"
"8621","0.98","0.97"
"8641","0.99","0.98"
"8661","0.99","0.99"
"8681","0.99","0.98"
"8701","0.99","0.97"
"8721","0.99","0.97"
"8741","0.99","0.97"
"8761","0.99","0.97"
"8781","0.99","0.97"
"8801","0.99","0.96"
"8821","0.99","0.96"
"8841","0.99","0.94"
"8861","0.99","0.93"
"8881","0.99","0.94"
"8901","1.00","0.95"
"8921","1.00","0.95"
"8941","1.00","0.95"
"8961","1.00","0.95"
"8981","1.00","0.95"
"9001","1.00","0.95"
"9021","1.00","0.94"
"9041","0.99","0.96"
"9061","0.99","0.96"
"9081","0.99","0.96"
"9101","0.99","0.96"
"9121","0.99","0.96"
"9141","0.99","0.96"
"9161","0.99","0.97"
"9181","0.98","0.97"
"9201","0.98","0.98"
"9221","0.98","0.99"
"9241","0.98","0.99"
"9261","0.99","0.99"
"9281","0.99","0.99"
"9301","0.99","0.99"
"9321","0.99","0.99"
"9341","0.99","0.99"
"9361","0.99","0.99"
"9381","1.00","0.99"
"9401","1.00","0.98"
"9421","1.00","0.98"
"9441","1.00","0.98"
"9461","1.00","0.97"
"9481","1.00","0.97"
"9501","1.00","0.96"
"9521","0.99","0.95"
"9541","0.99","0.95"
"9561","0.99","0.94"
"9581","0.99","0.94"
"9601","0.99","0.95"
"9621","0.99","0.95"
"9641","0.99","0.95"
"9661","0.99","0.96"
"9681","0.99","0.96"
"9701","0.99","0.96"
"9721","1.00","0.97"
"9741","1.00","0.97"
"9761","1.00","0.98"
"9781","1.00","0.99"
"9801","1.00","0.99"
"9821","1.00","0.98"
"9841","1.00","0.97"
"9861","1.00","0.96"
"9881","1.00","0.95"
"9901","1.00","0.95"
"9921","1.00","0.95"
"9941","1.00","0.96"
"9961","1.00","0.96"
"9981","1.00","0.95"
"10001","1.00","0.94"
"10021","1.00","0.95"
"10041","1.00","0.95"
"10061","1.00","0.96"
"10081","1.00","0.97"
"10101","1.00","0.97"
"10121","1.00","0.97"
"10141","1.00","0.97"
"10161","1.00","0.97"
"10181","1.00","0.97"
"10201","1.00","0.98"
"10221","1.00","0.98"
"10241","1.00","0.98"
"10261","0.99","0.98"
"10281","0.99","0.98"
"10301","0.99","0.97"
"10321","0.99","0.96"
"10341","0.99","0.96"
"10361","0.99","0.96"
"10381","0.99","0.96"
"10401","0.99","0.95"
"10421","0.99","0.96"
"10441","0.99","0.96"
"10461","1.00","0.96"
"10481","1.00","0.97"
"10501","1.00","0.97"
"10521","1.00","0.98"
"10541","1.00","0.98"
"10561","1.00","0.99"
"10581","1.00","0.99"
"10601","1.00","0.99"
"10621","1.00","0.99"
"10641","1.00","0.99"
"10661","1.00","0.99"
"10681","1.00","0.99"
"10701","0.99","0.99"
"10721","0.99","0.99"
"10741","0.99","0.99"
"10761","0.99","0.98"
"10781","0.99","0.98"
"10801","0.99","0.98"
"10821","0.99","0.98"
"10841","0.99","0.98"
"10861","0.99","0.98"
"10881","0.99","0.99"
"10901","1.00","0.98"
"10921","0.99","0.97"
"10941","0.99","0.98"
"10961","0.99","0.98"
"10981","0.99","0.98"
"11001","0.99","0.98"
"11021","0.99","0.98"
"11041","0.99","0.98"
"11061","0.99","0.97"
"11081","0.99","0.97"
"11101","0.99","0.97"
"11121","0.99","0.98"
"11141","0.99","0.98"
"11161","0.99","0.99"
"11181","0.99","0.98"
"11201","0.99","0.98"
"11221","0.99","0.98"
"11241","0.99","0.98"
"11261","0.99","0.99"
"11281","1.00","0.98"
"11301","1.00","0.98"
"11321","1.00","0.97"
"11341","1.00","0.97"
"11361","1.00","0.97"
"11381","1.00","0.97"
"11401","1.00","0.97"
"11421","1.00","0.97"
"11441","1.00","0.97"
"11461","1.00","0.97"
"11481","1.00","0.97"
"11501","1.00","0.97"
"11521","1.00","0.98"
"11541","1.00","0.98"
"11561","1.00","0.98"
"11581","1.00","0.98"
"11601","1.00","0.98"
"11621","1.00","0.99"
"11641","0.99","0.99"
"11661","0.99","0.99"
"11681","0.99","0.99"
"11701","0.99","0.99"
"11721","0.99","0.99"
"11741","0.99","0.98"
"11761","0.99","0.98"
"11781","0.99","0.98"
"11801","0.99","0.97"
"11821","0.99","0.97"
"11841","0.99","0.97"
"11861","0.99","0.97"
"11881","1.00","0.96"
"11901","1.00","0.96"
"11921","1.00","0.96"
"11941","1.00","0.96"
"11961","1.00","0.96"
"11981","1.00","0.96"
"12001","0.99","0.97"
"12021","0.99","0.96"
"12041","0.99","0.97"
"12061","0.99","0.97"
"12081","0.99","0.98"
"12101","0.99","0.98"
"12121","0.99","0.98"
"12141","0.99","0.98"
"12161","0.99","0.99"
"12181","0.99","0.99"
"12201","1.00","0.99"
"12221","1.00","0.99"
"12241","1.00","0.99"
"12261","1.00","0.99"
"12281","1.00","0.99"
"12301","1.00","0.99"
"12321","1.00","0.99"
"12341","1.00","0.99"
"12361","0.99","0.99"
"12381","0.99","0.98"
"12401","0.99","0.98"
"12421","0.99","0.97"
"12441","0.99","0.97"
"12461","0.99","0.97"
"12481","0.99","0.97"
"12501","0.99","0.97"
"12521","0.99","0.97"
"12541","0.99","0.97"
"12561","1.00","0.96"
"12581","1.00","0.97"
"12601","1.00","0.97"
"12621","1.00","0.97"
"12641","1.00","0.97"
"12661","1.00","0.98"
"12681","1.00","0.98"
"12701","1.00","0.98"
"12721","1.00","0.98"
"12741","1.00","0.99"
"12761","1.00","0.99"
"12781","1.00","0.99"
"12801","1.00","0.98"
"12821","1.00","0.99"
"12841","1.00","0.98"
"12861","1.00","0.98"
"12881","1.00","0.98"
"12901","1.00","0.98"
"12921","1.00","0.97"
"12941","1.00","0.95"
"12961","1.00","0.95"
"12981","1.00","0.95"
"13001","1.00","0.95"
"13021","1.00","0.95"
"13041","1.00","0.95"
"13061","1.00","0.95"
"13081","1.00","0.95"
"13101","1.00","0.96"
"13121","1.00","0.97"
"13141","1.00","0.98"
"13161","1.00","0.98"
"13181","1.00","0.98"
"13201","1.00","0.99"
"13221","1.00","0.98"
"13241","1.00","0.99"
"13261","1.00","0.99"
"13281","1.00","0.99"
"13301","1.00","0.99"
"13321","1.00","0.99"
"13341","1.00","0.99"
"13361","1.00","0.99"
"13381","1.00","0.99"
"13401","1.00","0.99"
"13421","1.00","1.00"
"13441","1.00","1.00"
"13461","1.00","1.00"
"13481","1.00","1.00"
"13501","1.00","1.00"
"13521","1.00","1.00"
"13541","0.99","0.99"
"13561","0.99","0.98"
"13581","0.99","0.98"
"13601","0.99","0.98"
"13621","0.99","0.98"
"13641","0.99","0.98"
"13661","0.99","0.98"
"13681","0.98","0.97"
"13701","0.98","0.97"
"13721","0.98","0.97"
"13741","0.99","0.97"
"13761","0.99","0.98"
"13781","0.99","0.99"
"13801","0.99","0.99"
"13821","0.99","0.98"
"13841","0.99","0.98"
"13861","0.99","0.98"
"13881","0.99","0.98"
"13901","0.99","0.98"
"13921","0.99","0.98"
"13941","0.98","0.98"
"13961","0.98","0.98"
"13981","0.98","0.98"
"14001","0.98","0.97"
"14021","0.99","0.98"
"14041","0.98","0.98"
"14061","0.98","0.98"
"14081","0.98","0.98"
"14101","0.99","0.99"
"14121","0.99","0.99"
"14141","0.99","0.99"
"14161","0.99","0.99"
"14181","0.99","0.99"
"14201","0.99","0.99"
"14221","0.99","0.99"
"14241","0.99","0.99"
"14261","0.99","0.99"
"14281","0.99","0.99"
"14301","0.99","0.99"
"14321","0.99","0.99"
"14341","0.99","0.99"
"14361","0.99","0.99"
"14381","0.99","0.99"
"14401","0.99","0.99"
"14421","0.98","0.98"
"14441","0.99","0.99"
"14461","0.99","0.99"
"14481","0.99","0.99"
"14501","0.98","0.98"
"14521","0.98","0.97"
"14541","0.98","0.97"
"14561","0.98","0.97"
"14581","0.99","0.97"
"14601","0.99","0.97"
"14621","0.99","0.98"
"14641","0.99","0.98"
"14661","0.99","0.98"
"14681","0.99","0.98"
"14701","1.00","0.99"
"14721","1.00","1.00"
"14741","1.00","1.00"
"14761","1.00","1.00"
"14781","1.00","1.00"
"14801","1.00","1.00"
"14821","1.00","1.00"
"14841","1.00","1.00"
"14861","1.00","0.99"
"14881","1.00","0.99"
"14901","1.00","0.99"
"14921","1.00","0.99"
"14941","1.00","0.99"
"14961","1.00","0.99"
"14981","1.00","0.99"
"15001","1.00","0.99"
"15021","1.00","0.99"
"15041","1.00","0.99"
"15061","1.00","0.99"
"15081","1.00","0.99"
"15101","1.00","0.99"
"15121","1.00","0.99"
"15141","1.00","0.99"
"15161","1.00","0.99"
"15181","1.00","0.99"
"15201","1.00","0.99"
"15221","1.00","0.99"
"15241","1.00","0.99"
"15261","1.00","0.98"
"15281","1.00","0.98"
"15301","1.00","0.98"
"15321","1.00","0.98"
"15341","1.00","0.98"
"15361","1.00","0.98"
"15381","1.00","0.98"
"15401","1.00","0.98"
"15421","1.00","0.98"
"15441","0.99","0.97"
"15461","0.99","0.99"
"15481","0.99","0.99"
"15501","0.99","0.99"
"15521","0.99","0.99"
"15541","0.99","0.99"
"15561","0.99","0.99"
"15581","0.99","0.98"
"15601","0.99","0.98"
"15621","0.99","0.98"
"15641","1.00","0.99"
"15661","1.00","0.99"
"15681","1.00","0.99"
"15701","1.00","0.98"
"15721","1.00","0.98"
"15741","1.00","0.99"
"15761","1.00","0.98"
"15781","1.00","0.98"
"15801","1.00","0.98"
"15821","1.00","0.98"
"15841","1.00","0.98"
"15861","1.00","0.98"
"15881","1.00","0.97"
"15901","1.00","0.97"
"15921","1.00","0.97"
"15941","1.00","0.97"
"15961","1.00","0.97"
"15981","1.00","0.97"
"16001","1.00","0.97"
"16021","1.00","0.96"
"16041","1.00","0.96"
"16061","1.00","0.97"
"16081","1.00","0.98"
"16101","1.00","0.98"
"16121","1.00","0.97"
"16141","1.00","0.98"
"16161","1.00","0.98"
"16181","1.00","0.99"
"16201","1.00","0.99"
"16221","1.00","0.99"
"16241","1.00","0.99"
"16261","1.00","0.99"
"16281","1.00","0.99"
"16301","1.00","0.99"
"16321","1.00","0.99"
"16341","1.00","0.99"
"16361","1.00","0.99"
"16381","1.00","0.99"
"16401","1.00","0.98"
"16421","1.00","0.98"
"16441","1.00","0.98"
"16461","0.99","0.96"
"16481","0.99","0.96"
"16501","0.99","0.96"
"16521","0.99","0.97"
"16541","0.99","0.97"
"16561","0.99","0.96"
"16581","0.99","0.96"
"16601","0.99","0.97"
"16621","0.99","0.97"
"16641","0.99","0.97"
"16661","1.00","0.98"
"16681","1.00","0.98"
"16701","1.00","0.98"
"16721","1.00","0.98"
"16741","1.00","0.98"
"16761","1.00","0.98"
"16781","1.00","0.98"
"16801","1.00","0.98"
"16821","1.00","0.98"
"16841","1.00","0.98"
"16861","1.00","0.98"
"16881","1.00","0.99"
"16901","1.00","0.99"
"16921","1.00","0.99"
"16941","1.00","0.98"
"16961","1.00","0.98"
"16981","1.00","0.99"
"17001","1.00","0.99"
"17021","1.00","0.99"
"17041","1.00","0.99"
"17061","1.00","0.99"
"17081","1.00","0.98"
"17101","1.00","0.98"
"17121","1.00","0.98"
"17141","1.00","0.98"
"17161","1.00","0.98"
"17181","1.00","0.98"
"17201","1.00","0.98"
"17221","1.00","0.98"
"17241","1.00","0.97"
"17261","1.00","0.96"
"17281","1.00","0.96"
"17301","1.00","0.95"
"17321","1.00","0.95"
"17341","1.00","0.95"
"17361","1.00","0.95"
"17381","1.00","0.95"
"17401","1.00","0.95"
"17421","1.00","0.95"
"17441","1.00","0.95"
"17461","1.00","0.96"
"17481","1.00","0.97"
"17501","1.00","0.97"
"17521","1.00","0.98"
"17541","1.00","0.98"
"17561","1.00","0.98"
"17581","1.00","0.98"
"17601","1.00","0.98"
"17621","1.00","0.98"
"17641","1.00","0.98"
"17661","1.00","0.99"
"17681","1.00","0.99"
"17701","1.00","1.00"
"17721","1.00","1.00"
"17741","1.00","0.99"
"17761","1.00","0.99"
"17781","1.00","0.99"
"17801","1.00","0.99"
"17821","1.00","0.99"
"17841","1.00","0.99"
"17861","1.00","0.99"
"17881","1.00","0.98"
"17901","1.00","0.98"
"17921","1.00","0.98"
"17941","1.00","0.98"
"17961","1.00","0.98"
"17981","1.00","0.98"
"18001","1.00","0.98"
"18021","1.00","0.98"
"18041","1.00","0.99"
"18061","1.00","0.99"
"18081","1.00","0.99"
"18101","1.00","0.97"
"18121","1.00","0.98"
"18141","1.00","0.98"
"18161","1.00","0.98"
"18181","1.00","0.97"
"18201","1.00","0.97"
"18221","1.00","0.96"
"18241","1.00","0.96"
"18261","1.00","0.96"
"18281","1.00","0.96"
"18301","1.00","0.98"
"18321","1.00","0.98"
"18341","1.00","0.98"
"18361","1.00","0.98"
"18381","1.00","0.98"
"18401","1.00","0.99"
"18421","1.00","0.99"
"18441","1.00","1.00"
"18461","1.00","1.00"
"18481","1.00","1.00"
"18501","1.00","0.99"
"18521","1.00","0.99"
"18541","1.00","0.98"
"18561","1.00","0.98"
"18581","1.00","0.98"
"18601","1.00","0.98"
"18621","1.00","0.98"
"18641","0.99","0.98"
"18661","0.99","0.98"
"18681","0.99","0.98"
"18701","0.99","0.99"
"18721","0.99","0.99"
"18741","0.99","0.99"
"18761","0.99","0.99"
"18781","0.99","0.99"
"18801","0.99","0.99"
"18821","0.99","0.99"
"18841","1.00","0.99"
"18861","1.00","0.99"
"18881","1.00","0.99"
"18901","1.00","0.99"
"18921","1.00","0.99"
"18941","1.00","0.99"
"18961","1.00","0.99"
"18981","1.00","0.99"
"19001","1.00","1.00"
"19021","1.00","1.00"
"19041","1.00","1.00"
"19061","1.00","1.00"
"19081","1.00","1.00"
"19101","1.00","0.99"
"19121","1.00","0.98"
"19141","1.00","0.98"
"19161","1.00","0.97"
"19181","1.00","0.97"
"19201","1.00","0.97"
"19221","1.00","0.97"
"19241","1.00","0.97"
"19261","1.00","0.97"
"19281","1.00","0.95"
"19301","1.00","0.95"
"19321","1.00","0.96"
"19341","1.00","0.96"
"19361","1.00","0.97"
"19381","1.00","0.97"
"19401","1.00","0.96"
"19421","1.00","0.95"
"19441","1.00","0.94"
"19461","1.00","0.93"
"19481","1.00","0.95"
"19501","1.00","0.95"
"19521","1.00","0.95"
"19541","1.00","0.95"
"19561","1.00","0.95"
"19581","1.00","0.95"
"19601","1.00","0.96"
"19621","1.00","0.97"
"19641","1.00","0.98"
"19661","1.00","0.99"
"19681","1.00","0.99"
"19701","1.00","0.99"
"19721","1.00","0.99"
"19741","1.00","0.98"
"19761","1.00","0.98"
"19781","1.00","0.98"
"19801","1.00","0.98"
"19821","1.00","0.98"
"19841","1.00","0.98"
"19861","1.00","0.98"
"19881","1.00","0.97"
"19901","1.00","0.98"
"19921","1.00","0.98"
"19941","1.00","0.98"
"19961","1.00","0.98"
"19981","1.00","0.98"
"20001","1.00","0.97"
"20021","1.00","0.97"
"20041","1.00","0.97"
"20061","1.00","0.97"
"20081","1.00","0.97"
"20101","1.00","0.96"
"20121","1.00","0.97"
"20141","1.00","0.96"
"20161","1.00","0.96"
"20181","1.00","0.96"
"20201","1.00","0.96"
"20221","1.00","0.96"
"20241","1.00","0.95"
"20261","1.00","0.95"
"20281","1.00","0.96"
"20301","1.00","0.96"
"20321","1.00","0.96"
"20341","1.00","0.96"
"20361","1.00","0.95"
"20381","1.00","0.95"
"20401","1.00","0.95"
"20421","1.00","0.96"
"20441","1.00","0.97"
"20461","1.00","0.97"
"20481","1.00","0.96"
"20501","1.00","0.95"
"20521","1.00","0.94"
"20541","1.00","0.94"
"20561","1.00","0.94"
"20581","1.00","0.94"
"20601","1.00","0.95"
"20621","1.00","0.94"
"20641","1.00","0.94"
"20661","1.00","0.94"
"20681","1.00","0.95"
"20701","1.00","0.96"
"20721","1.00","0.97"
"20741","1.00","0.98"
"20761","1.00","0.98"
"20781","1.00","0.97"
"20801","1.00","0.97"
"20821","1.00","0.98"
"20841","1.00","0.98"
"20861","1.00","0.98"
"20881","1.00","0.97"
"20901","1.00","0.97"
"20921","1.00","0.97"
"20941","1.00","0.97"
"20961","1.00","0.97"
"20981","1.00","0.97"
"21001","1.00","0.97"
"21021","1.00","0.97"
"21041","1.00","0.97"
"21061","1.00","0.96"
"21081","1.00","0.96"
"21101","1.00","0.96"
"21121","1.00","0.95"
"21141","1.00","0.94"
