FileName: C:\Users\Rizzz\Downloads\Anlong-103_YN2013.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"1661","0.99","0.98"
"1681","0.98","0.97"
"1701","0.98","0.96"
"1721","0.97","0.96"
"1741","0.97","0.96"
"1761","0.97","0.96"
"1781","0.97","0.96"
"1801","0.97","0.96"
"1821","0.96","0.96"
"1841","0.96","0.96"
"1861","0.96","0.95"
"1881","0.96","0.96"
"1901","0.97","0.97"
"1921","0.97","0.97"
"1941","0.97","0.96"
"1961","0.97","0.95"
"1981","0.97","0.96"
"2001","0.98","0.96"
"2021","0.97","0.96"
"2041","0.97","0.96"
"2061","0.97","0.96"
"2081","0.97","0.96"
"2101","0.96","0.95"
"2121","0.96","0.95"
"2141","0.96","0.96"
"2161","0.96","0.97"
"2181","0.96","0.96"
"2201","0.96","0.96"
"2221","0.97","0.97"
"2241","0.97","0.97"
"2261","0.97","0.97"
"2281","0.97","0.97"
"2301","0.97","0.97"
"2321","0.98","0.97"
"2341","0.98","0.97"
"2361","0.98","0.96"
"2381","0.98","0.96"
"2401","0.98","0.96"
"2421","0.98","0.96"
"2441","0.98","0.96"
"2461","0.98","0.95"
"2481","0.98","0.95"
"2501","0.98","0.96"
"2521","0.98","0.96"
"2541","0.98","0.96"
"2561","0.98","0.96"
"2581","0.96","0.95"
"2601","0.97","0.96"
"2621","0.96","0.94"
"2641","0.97","0.95"
"2661","0.97","0.95"
"2681","0.97","0.95"
"2701","0.97","0.95"
"2721","0.97","0.96"
"2741","0.97","0.96"
"2761","0.97","0.97"
"2781","0.98","0.97"
"2801","0.98","0.97"
"2821","0.98","0.99"
"2841","0.97","0.98"
"2861","0.98","0.98"
"2881","0.98","0.98"
"2901","0.97","0.98"
"2921","0.97","0.98"
"2941","0.97","0.97"
"2961","0.97","0.96"
"2981","0.98","0.97"
"3001","0.97","0.95"
"3021","0.96","0.95"
"3041","0.97","0.96"
"3061","0.97","0.96"
"3081","0.97","0.96"
"3101","0.97","0.96"
"3121","0.97","0.96"
"3141","0.97","0.95"
"3161","0.97","0.95"
"3181","0.96","0.93"
"3201","0.97","0.95"
"3221","0.97","0.95"
"3241","0.96","0.95"
"3261","0.96","0.94"
"3281","0.96","0.94"
"3301","0.97","0.95"
"3321","0.97","0.95"
"3341","0.97","0.96"
"3361","0.97","0.97"
"3381","0.97","0.98"
"3401","0.96","0.97"
"3421","0.97","0.97"
"3441","0.97","0.97"
"3461","0.97","0.98"
"3481","0.98","0.98"
"3501","0.98","0.98"
"3521","0.98","0.98"
"3541","0.98","0.98"
"3561","0.98","0.98"
"3581","0.99","0.98"
"3601","1.00","0.99"
"3621","1.00","0.99"
"3641","1.00","0.99"
"3661","1.00","0.99"
"3681","1.00","0.99"
"3701","1.00","0.98"
"3721","1.00","0.98"
"3741","0.99","0.98"
"3761","0.99","0.98"
"3781","0.98","0.98"
"3801","0.98","0.98"
"3821","0.97","0.98"
"3841","0.97","0.98"
"3861","0.97","0.98"
"3881","0.97","0.98"
"3901","0.97","0.98"
"3921","0.97","0.98"
"3941","0.97","0.99"
"3961","0.97","0.98"
"3981","0.97","0.99"
"4001","0.97","0.99"
"4021","0.97","0.99"
"4041","0.97","0.99"
"4061","0.97","0.99"
"4081","0.97","0.98"
"4101","0.97","0.99"
"4121","0.97","0.99"
"4141","0.98","0.99"
"4161","0.97","0.98"
"4181","0.98","0.98"
"4201","0.98","0.98"
"4221","0.98","0.97"
"4241","0.98","0.97"
"4261","0.98","0.97"
"4281","0.98","0.96"
"4301","0.97","0.96"
"4321","0.97","0.96"
"4341","0.96","0.95"
"4361","0.96","0.96"
"4381","0.96","0.96"
"4401","0.96","0.96"
"4421","0.97","0.96"
"4441","0.97","0.97"
"4461","0.97","0.97"
"4481","0.97","0.97"
"4501","0.97","0.97"
"4521","0.97","0.97"
"4541","0.98","0.98"
"4561","0.98","0.99"
"4581","0.98","0.99"
"4601","0.98","0.99"
"4621","0.98","0.99"
"4641","0.98","0.99"
"4661","0.98","0.99"
"4681","0.98","0.99"
"4701","0.98","0.99"
"4721","0.98","0.99"
"4741","0.98","0.99"
"4761","0.99","0.99"
"4781","0.99","0.99"
"4801","0.99","1.00"
"4821","0.99","1.00"
"4841","0.99","1.00"
"4861","0.99","0.99"
"4881","0.99","0.99"
"4901","0.99","0.99"
"4921","0.98","0.99"
"4941","0.98","0.99"
"4961","0.98","0.99"
"4981","0.98","0.99"
"5001","0.98","0.99"
"5021","0.99","0.99"
"5041","0.98","0.99"
"5061","0.99","1.00"
"5081","0.99","1.00"
"5101","0.99","1.00"
"5121","0.99","1.00"
"5141","0.98","1.00"
"5161","0.97","1.00"
"5181","0.97","1.00"
"5201","0.97","1.00"
"5221","0.97","1.00"
"5241","0.98","1.00"
"5261","0.98","1.00"
"5281","0.98","1.00"
"5301","0.97","1.00"
"5321","0.98","1.00"
"5341","0.98","1.00"
"5361","0.99","1.00"
"5381","0.99","1.00"
"5401","0.99","1.00"
"5421","0.99","1.00"
"5441","0.99","1.00"
"5461","0.99","0.99"
"5481","0.99","0.99"
"5501","0.99","0.99"
"5521","0.99","0.99"
"5541","0.99","0.99"
"5561","0.99","0.99"
"5581","0.99","0.99"
"5601","0.99","0.99"
"5621","0.99","0.99"
"5641","0.99","0.99"
"5661","0.99","1.00"
"5681","0.99","1.00"
"5701","0.98","1.00"
"5721","0.98","1.00"
"5741","0.98","1.00"
"5761","0.98","1.00"
"5781","0.98","1.00"
"5801","0.98","1.00"
"5821","0.98","1.00"
"5841","0.98","1.00"
"5861","0.98","1.00"
"5881","0.98","1.00"
"5901","0.98","1.00"
"5921","0.98","0.99"
"5941","0.98","0.99"
"5961","0.98","0.99"
"5981","0.98","0.99"
"6001","0.98","0.99"
"6021","0.98","0.99"
"6041","0.99","0.99"
"6061","0.99","0.99"
"6081","0.99","0.99"
"6101","0.99","0.99"
"6121","0.99","1.00"
"6141","0.99","1.00"
"6161","0.99","1.00"
"6181","0.99","1.00"
"6201","0.99","1.00"
"6221","0.99","1.00"
"6241","0.99","1.00"
"6261","0.99","0.99"
"6281","0.98","0.99"
"6301","0.98","0.99"
"6321","0.98","0.99"
"6341","0.98","0.99"
"6361","0.98","0.99"
"6381","0.97","0.99"
"6401","0.96","0.99"
"6421","0.96","0.99"
"6441","0.96","0.99"
"6461","0.95","1.00"
"6481","0.96","1.00"
"6501","0.96","1.00"
"6521","0.96","1.00"
"6541","0.94","0.99"
"6561","0.94","0.99"
"6581","0.93","0.98"
"6601","0.93","0.98"
"6621","0.93","0.98"
"6641","0.93","0.98"
"6661","0.93","0.98"
"6681","0.93","0.98"
"6701","0.93","0.98"
"6721","0.94","0.98"
"6741","0.95","0.98"
"6761","0.95","0.98"
"6781","0.96","0.99"
"6801","0.97","0.99"
"6821","0.98","0.99"
"6841","0.98","0.99"
"6861","0.98","0.98"
"6881","0.98","0.98"
"6901","0.98","0.98"
"6921","0.98","0.98"
"6941","0.99","0.99"
"6961","0.98","0.99"
"6981","0.98","0.99"
"7001","0.98","0.99"
"7021","0.98","0.99"
"7041","0.98","0.99"
"7061","0.99","1.00"
"7081","0.99","0.99"
"7101","0.99","0.99"
"7121","0.99","0.99"
"7141","0.99","0.99"
"7161","0.99","0.99"
"7181","0.99","0.99"
"7201","0.99","0.99"
"7221","0.99","0.99"
"7241","0.99","0.99"
"7261","0.99","0.99"
"7281","0.99","1.00"
"7301","0.99","1.00"
"7321","0.99","0.99"
"7341","0.99","0.99"
"7361","0.98","0.99"
"7381","0.98","0.99"
"7401","0.97","0.99"
"7421","0.96","0.99"
"7441","0.96","0.99"
"7461","0.96","0.99"
"7481","0.95","0.99"
"7501","0.94","0.99"
"7521","0.94","1.00"
"7541","0.93","1.00"
"7561","0.93","1.00"
"7581","0.92","1.00"
"7601","0.92","1.00"
"7621","0.93","0.99"
"7641","0.93","0.99"
"7661","0.93","0.99"
"7681","0.94","0.99"
"7701","0.95","0.99"
"7721","0.95","0.99"
"7741","0.96","0.99"
"7761","0.95","0.99"
"7781","0.95","0.99"
"7801","0.96","0.99"
"7821","0.95","0.99"
"7841","0.95","0.99"
"7861","0.95","0.99"
"7881","0.94","1.00"
"7901","0.93","1.00"
"7921","0.93","1.00"
"7941","0.93","1.00"
"7961","0.94","1.00"
"7981","0.95","1.00"
"8001","0.95","1.00"
"8021","0.95","1.00"
"8041","0.94","1.00"
"8061","0.94","0.99"
"8081","0.94","0.99"
"8101","0.94","0.99"
"8121","0.94","0.99"
"8141","0.94","0.99"
"8161","0.94","0.99"
"8181","0.94","0.99"
"8201","0.94","0.99"
"8221","0.95","0.99"
"8241","0.97","0.99"
"8261","0.97","1.00"
"8281","0.98","1.00"
"8301","0.98","1.00"
"8321","0.98","1.00"
"8341","0.99","1.00"
"8361","0.99","1.00"
"8381","0.98","1.00"
"8401","0.98","1.00"
"8421","0.98","1.00"
"8441","0.96","1.00"
"8461","0.96","1.00"
"8481","0.96","1.00"
"8501","0.96","1.00"
"8521","0.96","1.00"
"8541","0.96","1.00"
"8561","0.96","1.00"
"8581","0.97","1.00"
"8601","0.97","0.99"
"8621","0.97","0.99"
"8641","0.99","0.99"
"8661","0.99","0.99"
"8681","0.99","0.99"
"8701","0.98","0.99"
"8721","0.98","0.99"
"8741","0.98","0.99"
"8761","0.98","0.99"
"8781","0.98","0.99"
"8801","0.97","0.99"
"8821","0.96","0.98"
"8841","0.94","0.98"
"8861","0.94","0.98"
"8881","0.94","0.98"
"8901","0.95","0.98"
"8921","0.95","0.98"
"8941","0.95","0.98"
"8961","0.95","0.98"
"8981","0.95","0.98"
"9001","0.95","0.99"
"9021","0.94","1.00"
"9041","0.95","0.99"
"9061","0.96","0.99"
"9081","0.96","0.99"
"9101","0.96","0.99"
"9121","0.96","0.99"
"9141","0.96","0.99"
"9161","0.96","0.99"
"9181","0.96","0.99"
"9201","0.97","0.99"
"9221","0.98","0.99"
"9241","0.99","1.00"
"9261","0.99","1.00"
"9281","0.99","1.00"
"9301","0.99","1.00"
"9321","0.99","1.00"
"9341","0.99","0.99"
"9361","0.99","0.99"
"9381","0.99","0.99"
"9401","0.98","0.99"
"9421","0.98","0.98"
"9441","0.98","0.98"
"9461","0.97","0.98"
"9481","0.97","0.98"
"9501","0.97","0.98"
"9521","0.96","0.98"
"9541","0.96","0.99"
"9561","0.95","0.99"
"9581","0.94","0.99"
"9601","0.95","0.99"
"9621","0.95","1.00"
"9641","0.95","1.00"
"9661","0.96","1.00"
"9681","0.96","1.00"
"9701","0.96","0.99"
"9721","0.97","0.99"
"9741","0.97","0.99"
"9761","0.98","0.99"
"9781","0.99","0.99"
"9801","0.99","0.99"
"9821","0.98","0.99"
"9841","0.97","0.99"
"9861","0.96","0.99"
"9881","0.95","0.99"
"9901","0.95","1.00"
"9921","0.95","1.00"
"9941","0.96","1.00"
"9961","0.96","1.00"
"9981","0.95","0.99"
"10001","0.94","0.99"
"10021","0.95","0.99"
"10041","0.95","0.99"
"10061","0.96","0.99"
"10081","0.97","0.99"
"10101","0.97","0.99"
"10121","0.97","0.99"
"10141","0.97","0.99"
"10161","0.97","0.99"
"10181","0.97","1.00"
"10201","0.98","1.00"
"10221","0.98","1.00"
"10241","0.98","1.00"
"10261","0.98","1.00"
"10281","0.98","1.00"
"10301","0.97","1.00"
"10321","0.97","1.00"
"10341","0.96","1.00"
"10361","0.96","1.00"
"10381","0.96","1.00"
"10401","0.96","1.00"
"10421","0.96","1.00"
"10441","0.96","1.00"
"10461","0.96","1.00"
"10481","0.97","1.00"
"10501","0.97","1.00"
"10521","0.98","1.00"
"10541","0.98","1.00"
"10561","0.99","1.00"
"10581","0.99","1.00"
"10601","0.99","1.00"
"10621","0.99","1.00"
"10641","0.99","1.00"
"10661","0.99","1.00"
"10681","0.99","1.00"
"10701","0.99","0.99"
"10721","0.99","0.99"
"10741","0.98","0.99"
"10761","0.98","0.99"
"10781","0.98","0.99"
"10801","0.98","0.99"
"10821","0.98","0.99"
"10841","0.98","0.99"
"10861","0.98","0.99"
"10881","0.98","0.99"
"10901","0.98","1.00"
"10921","0.98","1.00"
"10941","0.98","1.00"
"10961","0.98","1.00"
"10981","0.98","1.00"
"11001","0.98","1.00"
"11021","0.98","1.00"
"11041","0.98","1.00"
"11061","0.97","1.00"
"11081","0.97","0.99"
"11101","0.98","0.99"
"11121","0.98","0.99"
"11141","0.98","0.99"
"11161","0.99","0.99"
"11181","0.98","0.99"
"11201","0.98","0.99"
"11221","0.98","0.99"
"11241","0.98","0.99"
"11261","0.99","0.99"
"11281","0.98","1.00"
"11301","0.98","1.00"
"11321","0.97","1.00"
"11341","0.97","1.00"
"11361","0.97","1.00"
"11381","0.97","1.00"
"11401","0.97","1.00"
"11421","0.97","1.00"
"11441","0.97","1.00"
"11461","0.97","1.00"
"11481","0.97","1.00"
"11501","0.97","1.00"
"11521","0.98","1.00"
"11541","0.98","1.00"
"11561","0.98","1.00"
"11581","0.98","1.00"
"11601","0.98","1.00"
"11621","0.99","1.00"
"11641","0.98","0.99"
"11661","0.98","0.99"
"11681","0.98","0.99"
"11701","0.98","0.99"
"11721","0.98","0.99"
"11741","0.97","0.99"
"11761","0.97","0.99"
"11781","0.97","0.99"
"11801","0.96","0.99"
"11821","0.96","0.99"
"11841","0.97","1.00"
"11861","0.97","1.00"
"11881","0.96","1.00"
"11901","0.96","1.00"
"11921","0.96","1.00"
"11941","0.96","1.00"
"11961","0.96","1.00"
"11981","0.96","1.00"
"12001","0.97","1.00"
"12021","0.96","1.00"
"12041","0.97","1.00"
"12061","0.97","1.00"
"12081","0.98","1.00"
"12101","0.98","1.00"
"12121","0.98","1.00"
"12141","0.98","1.00"
"12161","0.99","1.00"
"12181","0.99","1.00"
"12201","0.99","1.00"
"12221","0.99","1.00"
"12241","0.99","1.00"
"12261","0.99","1.00"
"12281","0.99","1.00"
"12301","0.99","0.99"
"12321","0.99","0.99"
"12341","0.99","0.99"
"12361","0.98","0.99"
"12381","0.97","0.99"
"12401","0.97","0.99"
"12421","0.97","0.98"
"12441","0.97","0.98"
"12461","0.97","0.97"
"12481","0.97","0.97"
"12501","0.97","0.97"
"12521","0.96","0.97"
"12541","0.96","0.97"
"12561","0.96","0.97"
"12581","0.97","0.97"
"12601","0.97","0.97"
"12621","0.96","0.98"
"12641","0.96","0.98"
"12661","0.96","0.98"
"12681","0.96","0.98"
"12701","0.97","0.99"
"12721","0.98","0.99"
"12741","0.98","0.99"
"12761","0.99","0.99"
"12781","0.99","0.99"
"12801","0.98","0.99"
"12821","0.99","1.00"
"12841","0.98","1.00"
"12861","0.98","1.00"
"12881","0.98","1.00"
"12901","0.98","1.00"
"12921","0.97","1.00"
"12941","0.95","1.00"
"12961","0.95","1.00"
"12981","0.95","1.00"
"13001","0.95","1.00"
"13021","0.95","1.00"
"13041","0.95","1.00"
"13061","0.95","1.00"
"13081","0.95","1.00"
"13101","0.96","1.00"
"13121","0.97","1.00"
"13141","0.98","1.00"
"13161","0.98","1.00"
"13181","0.98","1.00"
"13201","0.99","1.00"
"13221","0.98","0.99"
"13241","0.98","0.99"
"13261","0.98","0.99"
"13281","0.98","0.99"
"13301","0.98","0.99"
"13321","0.98","0.99"
"13341","0.98","0.99"
"13361","0.98","0.99"
"13381","0.98","0.99"
"13401","0.98","0.98"
"13421","0.99","0.99"
"13441","0.99","0.99"
"13461","0.99","0.98"
"13481","0.99","0.98"
"13501","0.99","0.99"
"13521","0.99","0.99"
"13541","0.99","0.98"
"13561","0.99","0.98"
"13581","0.99","0.97"
"13601","0.99","0.98"
"13621","0.99","0.98"
"13641","0.99","0.98"
"13661","0.99","0.98"
"13681","0.99","0.98"
"13701","0.98","0.98"
"13721","0.98","0.98"
"13741","0.99","0.98"
"13761","0.99","0.99"
"13781","0.99","0.99"
"13801","0.99","0.99"
"13821","0.99","0.99"
"13841","0.99","0.99"
"13861","0.98","0.99"
"13881","0.99","1.00"
"13901","0.99","1.00"
"13921","0.99","1.00"
"13941","0.99","1.00"
"13961","0.99","1.00"
"13981","0.99","1.00"
"14001","0.99","1.00"
"14021","0.99","1.00"
"14041","0.99","1.00"
"14061","0.99","1.00"
"14081","0.99","1.00"
"14101","0.99","1.00"
"14121","0.99","1.00"
"14141","0.99","1.00"
"14161","0.99","1.00"
"14181","0.99","1.00"
"14201","0.99","1.00"
"14221","0.99","1.00"
"14241","0.99","0.99"
"14261","0.99","0.99"
"14281","0.99","0.99"
"14301","0.99","0.99"
"14321","0.99","0.99"
"14341","0.99","0.99"
"14361","0.99","0.99"
"14381","0.99","0.99"
"14401","0.99","0.99"
"14421","0.98","0.99"
"14441","0.99","0.99"
"14461","0.99","0.99"
"14481","0.99","0.98"
"14501","0.98","0.98"
"14521","0.98","0.98"
"14541","0.98","0.98"
"14561","0.98","0.98"
"14581","0.98","0.98"
"14601","0.98","0.98"
"14621","0.99","0.99"
"14641","0.99","0.99"
"14661","0.99","0.99"
"14681","0.99","1.00"
"14701","0.99","1.00"
"14721","1.00","1.00"
"14741","1.00","1.00"
"14761","1.00","1.00"
"14781","1.00","1.00"
"14801","1.00","1.00"
"14821","1.00","1.00"
"14841","1.00","1.00"
"14861","0.99","0.99"
"14881","0.99","0.99"
"14901","0.99","0.99"
"14921","0.99","0.99"
"14941","0.99","0.99"
"14961","0.99","0.99"
"14981","0.99","0.99"
"15001","0.99","0.99"
"15021","0.99","0.99"
"15041","0.99","0.99"
"15061","0.99","1.00"
"15081","0.99","1.00"
"15101","0.99","1.00"
"15121","0.99","1.00"
"15141","0.98","0.99"
"15161","0.98","0.99"
"15181","0.98","0.99"
"15201","0.99","0.99"
"15221","0.99","0.99"
"15241","0.99","0.99"
"15261","0.97","0.98"
"15281","0.98","0.98"
"15301","0.98","0.98"
"15321","0.97","0.98"
"15341","0.98","0.99"
"15361","0.98","0.99"
"15381","0.98","0.98"
"15401","0.98","0.98"
"15421","0.98","0.98"
"15441","0.97","0.97"
"15461","0.99","0.97"
"15481","0.99","0.97"
"15501","0.98","0.96"
"15521","0.99","0.96"
"15541","0.98","0.96"
"15561","0.98","0.95"
"15581","0.98","0.96"
"15601","0.98","0.96"
"15621","0.98","0.97"
"15641","0.98","0.97"
"15661","0.98","0.98"
"15681","0.98","0.98"
"15701","0.98","0.99"
"15721","0.98","0.99"
"15741","0.99","0.99"
"15761","0.98","0.99"
"15781","0.98","0.99"
"15801","0.98","0.99"
"15821","0.98","0.99"
"15841","0.98","0.99"
"15861","0.98","0.98"
"15881","0.97","0.97"
"15901","0.97","0.97"
"15921","0.97","0.97"
"15941","0.97","0.97"
"15961","0.97","0.97"
"15981","0.97","0.97"
"16001","0.97","0.96"
"16021","0.96","0.95"
"16041","0.96","0.95"
"16061","0.97","0.96"
"16081","0.98","0.97"
"16101","0.98","0.97"
"16121","0.97","0.96"
"16141","0.97","0.97"
"16161","0.98","0.97"
"16181","0.98","0.98"
"16201","0.98","0.99"
"16221","0.99","0.99"
"16241","0.99","0.99"
"16261","0.99","0.99"
"16281","0.99","0.99"
"16301","0.99","0.99"
"16321","0.99","0.99"
"16341","0.99","0.99"
"16361","0.99","0.99"
"16381","0.99","0.99"
"16401","0.99","0.99"
"16421","0.98","0.99"
"16441","0.98","0.99"
"16461","0.97","0.99"
"16481","0.97","0.98"
"16501","0.97","0.98"
"16521","0.97","0.98"
"16541","0.97","0.98"
"16561","0.97","0.98"
"16581","0.97","0.98"
"16601","0.97","0.98"
"16621","0.97","0.98"
"16641","0.97","0.98"
"16661","0.98","0.99"
"16681","0.98","0.99"
"16701","0.98","0.99"
"16721","0.98","0.99"
"16741","0.98","0.99"
"16761","0.98","0.99"
"16781","0.98","0.98"
"16801","0.98","0.99"
"16821","0.98","0.99"
"16841","0.98","0.99"
"16861","0.98","0.98"
"16881","0.99","0.98"
"16901","0.99","0.98"
"16921","0.99","0.98"
"16941","0.98","0.97"
"16961","0.98","0.97"
"16981","0.99","0.98"
"17001","0.99","0.97"
"17021","0.99","0.97"
"17041","0.99","0.97"
"17061","0.99","0.98"
"17081","0.98","0.98"
"17101","0.98","0.98"
"17121","0.98","0.98"
"17141","0.98","0.99"
"17161","0.98","0.99"
"17181","0.98","0.99"
"17201","0.98","0.99"
"17221","0.98","0.99"
"17241","0.97","0.99"
"17261","0.96","0.99"
"17281","0.96","0.99"
"17301","0.95","0.99"
"17321","0.95","1.00"
"17341","0.95","1.00"
"17361","0.95","1.00"
"17381","0.95","1.00"
"17401","0.95","1.00"
"17421","0.95","1.00"
"17441","0.95","1.00"
"17461","0.96","1.00"
"17481","0.97","1.00"
"17501","0.97","1.00"
"17521","0.98","1.00"
"17541","0.98","1.00"
"17561","0.98","1.00"
"17581","0.98","1.00"
"17601","0.98","1.00"
"17621","0.98","1.00"
"17641","0.98","1.00"
"17661","0.99","1.00"
"17681","0.99","0.99"
"17701","1.00","0.99"
"17721","1.00","0.98"
"17741","0.99","0.98"
"17761","0.99","0.98"
"17781","0.99","0.98"
"17801","0.99","0.98"
"17821","0.99","0.98"
"17841","0.99","0.98"
"17861","0.99","0.98"
"17881","0.98","0.98"
"17901","0.98","0.98"
"17921","0.98","0.99"
"17941","0.98","0.99"
"17961","0.98","0.99"
"17981","0.98","0.99"
"18001","0.98","0.99"
"18021","0.98","0.99"
"18041","0.99","0.99"
"18061","0.99","0.99"
"18081","0.99","0.99"
"18101","0.97","0.99"
"18121","0.98","0.99"
"18141","0.98","0.99"
"18161","0.98","0.99"
"18181","0.97","0.99"
"18201","0.97","0.99"
"18221","0.96","0.99"
"18241","0.96","0.98"
"18261","0.96","0.98"
"18281","0.96","0.98"
"18301","0.98","0.98"
"18321","0.98","0.97"
"18341","0.98","0.97"
"18361","0.98","0.97"
"18381","0.98","0.97"
"18401","0.99","0.97"
"18421","0.99","0.98"
"18441","1.00","0.98"
"18461","1.00","0.98"
"18481","1.00","0.98"
"18501","1.00","0.98"
"18521","1.00","0.99"
"18541","1.00","0.99"
"18561","0.99","0.98"
"18581","0.99","0.98"
"18601","0.99","0.97"
"18621","0.99","0.97"
"18641","0.99","0.97"
"18661","0.98","0.97"
"18681","0.98","0.96"
"18701","0.98","0.97"
"18721","0.98","0.96"
"18741","0.97","0.95"
"18761","0.98","0.95"
"18781","0.98","0.95"
"18801","0.98","0.96"
"18821","0.98","0.97"
"18841","0.98","0.97"
"18861","0.99","0.97"
"18881","0.99","0.97"
"18901","0.99","0.97"
"18921","0.99","0.98"
"18941","0.99","0.98"
"18961","0.98","0.98"
"18981","0.98","0.97"
"19001","0.98","0.97"
"19021","0.98","0.97"
"19041","0.98","0.97"
"19061","0.98","0.97"
"19081","0.97","0.97"
"19101","0.97","0.97"
"19121","0.96","0.96"
"19141","0.96","0.96"
"19161","0.97","0.97"
"19181","0.97","0.97"
"19201","0.97","0.97"
"19221","0.97","0.96"
"19241","0.97","0.96"
"19261","0.97","0.96"
"19281","0.97","0.97"
"19301","0.96","0.96"
"19321","0.97","0.97"
"19341","0.96","0.96"
"19361","0.96","0.96"
"19381","0.96","0.97"
"19401","0.96","0.97"
"19421","0.95","0.97"
"19441","0.94","0.97"
"19461","0.94","0.97"
"19481","0.94","0.96"
"19501","0.94","0.96"
"19521","0.94","0.96"
"19541","0.94","0.97"
"19561","0.94","0.97"
"19581","0.94","0.96"
"19601","0.95","0.96"
"19621","0.96","0.96"
"19641","0.96","0.96"
"19661","0.96","0.96"
"19681","0.97","0.96"
"19701","0.97","0.97"
"19721","0.96","0.95"
"19741","0.96","0.95"
"19761","0.96","0.95"
"19781","0.97","0.95"
"19801","0.97","0.95"
"19821","0.97","0.96"
"19841","0.97","0.96"
"19861","0.97","0.96"
"19881","0.96","0.97"
"19901","0.96","0.97"
"19921","0.97","0.98"
"19941","0.98","0.98"
"19961","0.98","0.98"
"19981","0.98","0.98"
"20001","0.97","0.97"
"20021","0.97","0.97"
"20041","0.97","0.97"
"20061","0.97","0.97"
"20081","0.97","0.97"
"20101","0.98","0.98"
"20121","0.98","0.98"
"20141","0.98","0.98"
"20161","0.98","0.98"
"20181","0.98","0.99"
"20201","0.99","0.99"
"20221","0.98","0.99"
"20241","0.97","0.98"
"20261","0.97","0.98"
"20281","0.97","0.98"
"20301","0.97","0.97"
"20321","0.97","0.97"
"20341","0.96","0.96"
"20361","0.95","0.96"
"20381","0.96","0.96"
"20401","0.95","0.96"
"20421","0.96","0.96"
"20441","0.97","0.97"
"20461","0.97","0.97"
"20481","0.95","0.95"
"20501","0.94","0.94"
"20521","0.93","0.93"
"20541","0.94","0.94"
"20561","0.95","0.94"
"20581","0.95","0.94"
"20601","0.95","0.95"
"20621","0.95","0.95"
"20641","0.95","0.95"
"20661","0.95","0.95"
"20681","0.97","0.97"
"20701","0.98","0.98"
"20721","0.98","0.98"
"20741","0.98","0.97"
"20761","0.99","0.98"
"20781","0.99","0.98"
"20801","0.99","0.98"
"20821","0.99","0.97"
"20841","0.99","0.97"
"20861","0.99","0.98"
"20881","0.99","0.98"
"20901","0.98","0.97"
"20921","0.98","0.97"
"20941","0.98","0.98"
"20961","0.98","0.98"
"20981","0.98","0.97"
"21001","0.98","0.97"
"21021","0.98","0.97"
"21041","0.98","0.97"
"21061","0.98","0.97"
"21081","0.98","0.96"
"21101","0.99","0.96"
"21121","0.99","0.96"
"21141","0.99","0.95"
